rn,coef,exp(coef),se(coef),robust se,z,Pr(>|z|),V2,HR_IQR,HR_lci,HR_uci
get(pollutants_i),1.17289496076293e-06,1.00000117289565,5.05859124034659e-05,0.000237775836469184,0.0049327760893607,0.996064230077451,13.8357546161894,1.00001622801854,0.993588961408483,1.00648507093196
