rn,coef,exp(coef),se(coef),robust se,z,Pr(>|z|),V2,HR_IQR,HR_lci,HR_uci
get(pollutants_i),0.00282852458409981,1.00283252863406,0.000130135738256342,0.000129064697402667,21.9155558492895,1.84626813040862e-106,6.78145936529318,1.0193666718806,1.01761946362317,1.02111688001844
