rn,coef,exp(coef),se(coef),robust se,z,Pr(>|z|),V2,HR_IQR,HR_lci,HR_uci
get(pollutants_i),0.0203676440732032,1.02057647995765,0.000263783933087888,0.000261339271499087,77.9356426470881,0,3.9702558181839,1.08422425332679,1.08202154584702,1.08643144493191
