rn,coef,exp(coef),se(coef),robust se,z,Pr(>|z|),V2,HR_IQR,HR_lci,HR_uci
get(pollutants_i),5.54456112931566e-05,1.00005544714843,4.41530755460515e-05,0.000247795475184433,0.223755543768056,0.822947523804969,14.305110201878,1.00079347021082,0.99386448933933,1.00777075824736
