rn,coef,IQRunit,HR_IQR
levelBlack,0.00337939776631531,13.8357546161894,1.04786684155926
levelHispanic,0.00105302284370869,13.8357546161894,1.01467601619285
levelOthers,-0.00169835764287358,13.8357546161894,0.976775870005512
levelWhite,0.00116889287165671,13.8357546161894,1.0163039979118
