rn,coef,IQRunit,HR_IQR,HR_lci,HR_uci
level1,0.000668395795603674,14.305110201878,1.00960733245841,1.00812977826666,1.01108705221102
level2,0.000347245679638415,14.305110201878,1.00497974563843,1.00376130184179,1.00619966847724
