rn,coef,IQRunit,HR_IQR
levelBlack,0.00279366212924765,4.74553756184658,1.01334569791913
levelHispanic,0.000356322829176643,4.74553756184658,1.0016923738209
levelOthers,-0.00486133933355689,4.74553756184658,0.977194401823172
levelWhite,0.00128338642794938,4.74553756184658,1.006108942442
