rn,coef,IQRunit,HR_IQR,HR_lci,HR_uci
level1,0.000279358854354309,6.54535761096262,1.00183017633563,1.00092422769222,1.00273694496413
level2,0.000512255927255143,6.54535761096262,1.00335852548294,1.00231446390039,1.00440367461299
