rn,coef,IQRunit,HR_IQR
levelBlack,0.000234069568993256,4.74553756184658,1.00111140308292
levelHispanic,0.000156999053893832,4.74553756184658,1.00074532252233
levelOthers,-0.00251057111074651,4.74553756184658,0.988156681288099
levelWhite,0.000794822012900096,4.74553756184658,1.00377898012461
