rn,coef,IQRunit,HR_IQR,HR_lci,HR_uci
levelFALSE,0.00246857366293282,3.68274558984908,1.00913257859489,1.00810218711751,1.01016402324586
levelTRUE,-0.0013631921386403,3.68274558984908,0.994992290756781,0.99378951823825,0.996196518977657
