rn,coef,exp(coef),se(coef),robust se,z,Pr(>|z|),V2,HR_IQR,HR_lci,HR_uci
get(pollutants_i),0.00188157805953462,1.00188334933829,0.000238764799980081,0.000235648641589782,7.98467602800818,1.40891838175395e-15,3.73116092095763,1.00704517179969,1.0053112408022,1.00878209342991
