rn,coef,exp(coef),se(coef),robust se,z,Pr(>|z|),V2,HR_IQR,HR_lci,HR_uci
get(pollutants_i),0.00139889538295544,1.00139987429351,0.000168177513136846,0.000166080011457427,8.42302075174189,3.66899456638335e-17,4.83457594837221,1.00678598714674,1.00520284713508,1.00837162051812
