rn,coef,IQRunit,HR_IQR
levelBlack,-0.00281408007949226,6.27696093793253,0.982491220913945
levelHispanic,4.78573744609914e-05,6.27696093793253,1.00030044399434
levelOthers,0.000948114733097778,6.27696093793253,1.00596902318852
levelWhite,0.00030876529537021,6.27696093793253,1.00193998704268
