rn,coef,IQRunit,HR_IQR,HR_lci,HR_uci
levelFALSE,0.00154875484068786,4.74553756184658,1.00737674941704,1.00643368456436,1.00832069795568
levelTRUE,-0.000889294272284559,4.74553756184658,0.995788713070674,0.994675451961393,0.996903220164557
