rn,coef,IQRunit,HR_IQR
levelBlack,0.00170185490107998,13.8357546161894,1.02382585308072
levelHispanic,-9.72902409602232e-05,13.8357546161894,0.998654821664091
levelOthers,-0.0011746700104537,13.8357546161894,0.983878912386607
levelWhite,0.000608310984662977,13.8357546161894,1.00845195933263
