rn,coef,IQRunit,HR_IQR
levelBlack,-0.0013954768181079,6.27696093793253,0.991278897892382
levelHispanic,0.000113493243080119,6.27696093793253,1.00071264646545
levelOthers,-0.000204400218033489,6.27696093793253,0.998717810523946
levelWhite,0.000585156181122455,6.27696093793253,1.00367975623145
