rn,coef,IQRunit,HR_IQR,HR_lci,HR_uci
levelFALSE,0.00607844916426325,13.9170584557169,1.08827528130848,1.08619588248171,1.09035866090848
levelTRUE,0.00148614857107508,13.9170584557169,1.02089818825601,1.01946759880999,1.0223307852069
