rn,coef,IQRunit,HR_IQR,HR_lci,HR_uci
levelBlack,0.0182036310263331,3.87405461435122,1.07306802727356,1.06933896118964,1.07681009759128
levelHispanic,0.0086389370434245,3.87405461435122,1.03403405827705,1.03320046643274,1.03533600784454
levelOthers,-0.00631796635729265,3.87405461435122,0.97582096517172,0.968176441780465,0.983525848157939
levelWhite,0.00245594249983456,3.87405461435122,1.00955986169582,1.00829032599405,1.01083099586667
