rn,coef,IQRunit,HR_IQR,HR_lci,HR_uci
levelFALSE,0.00719028393985211,13.9170584557169,1.10524563225947,1.10390585655493,1.10658703400751
levelTRUE,0.000998242093515445,13.9170584557169,1.01398954409092,1.01246553168141,1.01551585051811
