rn,coef,IQRunit,HR_IQR,HR_lci,HR_uci
levelFALSE,0.0026978306800745,6.51409945013059,1.01772926757368,1.01667607290939,1.01878355326295
levelTRUE,0.000558954356852675,6.51409945013059,1.00364772106855,1.00267139483899,1.0046249979714
