rn,coef,IQRunit,HR_IQR,HR_lci,HR_uci
levelFALSE,0.0205812925190251,3.87405461435122,1.08299792414418,1.08181588095283,1.08418125889183
levelTRUE,0.000762779133814182,3.87405461435122,1.0029594184814,1.00154716977199,1.00437365855625
