rn,coef,exp(coef),se(coef),robust se,z,Pr(>|z|),IQRunit,HR_IQR,HR_lci,HR_uci
pm25,0.00232681478337122,1.0023295239177,0.00027546987949724,0.00101676687734165,2.28844471158887,0.0221116363723164,3.68274558984908,1.00860588643005,1.00123061575124,1.01603548486985
no2,0.00017458250932066,1.00017459774973,6.19269732371433e-05,0.000245105975136588,0.712273575637527,0.476295383711899,13.8357546161894,1.00241840038318,0.995777616982266,1.00910347078495
ozone_summer,0.00127337531171779,1.0012741863983,0.000116601234877381,0.000436807389349978,2.9151872032493,0.00355475244993159,6.27696093793253,1.00802495581026,1.00262238662339,1.01345663640957
