rn,coef,exp(coef),se(coef),robust se,z,Pr(>|z|),V2,HR_IQR,HR_lci,HR_uci
get(pollutants_i),0.0208332626549966,1.02105178997886,0.000257001080141209,0.000256026875131893,81.3713897975137,0,3.87405461435122,1.08405560445067,1.0819501936418,1.08616511226391
