rn,coef,exp(coef),se(coef),robust se,z,Pr(>|z|),V2,HR_IQR,HR_lci,HR_uci
get(pollutants_i),0.0110460986086826,1.01110733201163,0.000185426870973699,0.000184592859349689,59.840335360736,0,4.82409019799423,1.05473270646279,1.05289341796465,1.05657520799477
