rn,coef,IQRunit,HR_IQR,HR_lci,HR_uci
levelFALSE,0.0202438990233911,3.87405461435122,1.08158328304664,1.08026624680801,1.08290192498614
levelTRUE,0.0011494709069115,3.87405461435122,1.00446304291309,1.00326342330298,1.00566409692934
