rn,coef,IQRunit,HR_IQR,HR_lci,HR_uci
level1,0.0114957949541978,4.82409019799423,1.05702330168295,1.05571249789804,1.0583357330005
level2,-0.000788288632746862,4.82409019799423,0.99620444592752,0.995205328584532,0.997204566315242
