rn,coef,IQRunit,HR_IQR,HR_lci,HR_uci
levelBlack,0.0117430695824528,4.82409019799423,1.05828495081593,1.0560497482372,1.06052488435604
levelHispanic,-0.00312916529517353,4.82409019799423,0.985017988413226,0.984343726341807,0.985939102665099
levelOthers,-0.0029987860535354,4.82409019799423,0.985637721404104,0.981982771819175,0.989306274747521
levelWhite,-0.000682923630183591,4.82409019799423,0.996710935671371,0.995779757827462,0.997642984282303
