rn,coef,IQRunit,HR_IQR,HR_lci,HR_uci
level1,0.00800271130950316,13.9170584557169,1.11781311549834,1.11617682892332,1.11945180082747
level2,-0.000725171470631458,13.9170584557169,0.989958502154999,0.988746763196598,0.991171726136015
