rn,coef,IQRunit,HR_IQR,HR_lci,HR_uci
levelFALSE,0.00449122418710788,6.51409945013059,1.02968845025667,1.02859389867354,1.03078416657855
levelTRUE,-0.00246757415092459,6.51409945013059,0.98405447428182,0.983106319341763,0.985003543668028
