rn,coef,IQRunit,HR_IQR,HR_lci,HR_uci
levelFALSE,0.0204525210295126,3.87405461435122,1.08245778611055,1.08127752104013,1.08363933949559
levelTRUE,0.000698717004264881,3.87405461435122,1.00271053470907,1.00130144573771,1.00412160663146
