rn,coef,IQRunit,HR_IQR,HR_lci,HR_uci
level0,0.0034504743274167,6.51409945013059,1.02273123791697,1.02178383574902,1.02367951852011
level1,-0.00142271845689821,6.51409945013059,0.990775083525452,0.989675590312452,0.991875798235008
