rn,coef,IQRunit,HR_IQR,HR_lci,HR_uci
levelBlack,0.0207487853137415,3.87405461435122,1.08370088380113,1.08121387557248,1.08619361264629
levelHispanic,0.004034786026319,3.87405461435122,1.01575378422175,1.01517144515023,1.01680329420055
levelOthers,-0.00749145484550254,3.87405461435122,0.971394797057663,0.967300155401345,0.975506771586512
levelWhite,5.85034401379724e-05,3.87405461435122,1.00022667120826,0.999194271059195,1.00126013806687
