rn,coef,IQRunit,HR_IQR,HR_lci,HR_uci
level1,0.0218623175374032,3.87405461435122,1.08838594254411,1.08691286035392,1.08986102118795
level2,-0.00182671933407537,3.87405461435122,0.992948171192991,0.991848600959707,0.994048960417457
