rn,coef,exp(coef),se(coef),robust se,z,Pr(>|z|),V2,HR_IQR,HR_lci,HR_uci
get(pollutants_i),0.000984478900629007,1.00098496365905,0.000103452038004873,0.000338351871194032,2.90963043045932,0.00361856363570844,6.54535761096262,1.00646457219327,1.00210537679519,1.01084273025232
