rn,coef,exp(coef),se(coef),robust se,z,Pr(>|z|),V2,HR_IQR,HR_lci,HR_uci
get(pollutants_i),0.00896763506366262,1.00900796476686,0.000101297638611036,0.000100894556125696,88.8812578994904,0,3.93270834153424,1.03589635274421,1.0350910577385,1.0367022742649
