rn,coef,exp(coef),se(coef),robust se,z,Pr(>|z|),V2,HR_IQR,HR_lci,HR_uci
get(pollutants_i),0.00356643452490254,1.00357280181978,3.27510871584107e-05,3.25198294921729e-05,109.669533346137,0,13.5076640417663,1.04935343613163,1.04845038685026,1.05025726322568
