rn,coef,exp(coef),se(coef),robust se,z,Pr(>|z|),IQRunit,HR_IQR,HR_lci,HR_uci
pm25,0.00513744257808037,1.00515066186428,0.000119395556523497,0.000118837976967098,43.2306465424157,0,3.93270834153424,1.02040954690242,1.01947526340301,1.02134468661255
no2,0.00285612913068781,1.0028602117534,3.6230944631074e-05,3.59749538234681e-05,79.3921555730985,0,13.5076640417663,1.03933349005417,1.03834406093914,1.04032386198768
ozone_summer,0.000121054020883023,1.00012106134822,5.5009563416262e-05,5.47809872350675e-05,2.20978165953044,0.0271203191878832,6.70513002571168,1.00081201245391,1.00009175242015,1.00153279121459
