rn,coef,exp(coef),se(coef),robust se,z,Pr(>|z|),V2,HR_IQR,HR_lci,HR_uci
get(pollutants_i),0.00506810417536713,1.00508096873913,7.56460383034418e-05,7.53620642301217e-05,67.2500710687997,0,4.89808128468782,1.02513466680598,1.0243932700309,1.02587660016129
