rn,coef,IQRunit,HR_IQR,HR_lci,HR_uci
levelFALSE,0.0104950763243049,4.82409019799423,1.0519327588432,1.0508892586418,1.0529772952077
levelTRUE,0.00163888124849662,4.82409019799423,1.00793744678892,1.00664007434426,1.00923649130614
