rn,coef,IQRunit,HR_IQR,HR_lci,HR_uci
level0,0.00352630224056206,6.51409945013059,1.02323654137935,1.0222871913523,1.02418677302312
level1,-0.00140294410968922,6.51409945013059,0.990902715529293,0.989800716039241,0.992005941935891
