rn,coef,IQRunit,HR_IQR,HR_lci,HR_uci
levelBlack,0.00360939358482117,6.51409945013059,1.02379053370726,1.02073642658727,1.02685377890644
levelHispanic,-0.000254954190722327,6.51409945013059,0.998340581406503,0.997570722719604,0.999385928836556
levelOthers,0.00134972780551117,6.51409945013059,1.00883102661254,1.00289143073548,1.01480579957667
levelWhite,-0.00076329845697026,6.51409945013059,0.995040138875476,0.993999337097144,0.99608203046172
