rn,coef,IQRunit,HR_IQR,HR_lci,HR_uci
levelFALSE,0.00462080189444624,6.51409945013059,1.03055795873404,1.02946020281228,1.03165688523826
levelTRUE,-0.00254161226226387,6.51409945013059,0.983579987484593,0.982630864794045,0.984530026932301
