rn,coef,IQRunit,HR_IQR,HR_lci,HR_uci
levelBlack,0.0121333543502992,4.82409019799423,1.06027933372494,1.05675997016043,1.06381041794528
levelHispanic,-0.00498389725175579,4.82409019799423,0.976243955028181,0.975422295801933,0.977333882056801
levelOthers,-0.00720857154220227,4.82409019799423,0.965822895742927,0.959420697655963,0.972267815589433
levelWhite,0.000308165950538573,4.82409019799423,1.00148772590915,1.00037086240801,1.00260583633194
