rn,coef,exp(coef),se(coef),robust se,z,Pr(>|z|),V2,HR_IQR,HR_lci,HR_uci
get(pollutants_i),0.00223936828872012,1.00224187754659,3.85730184033571e-05,3.84803284136623e-05,58.1951449230625,0,13.1371080811941,1.0298558317215,1.02883595440065,1.03087672003905
