rn,HR,HR_lci_bootstrap,HR_uci_bootstrap
levelBlack,1.00111140308292,0.993620135964424,1.00865914961544
levelHispanic,1.00377898012461,0.996293518695808,1.01132068214089
levelOthers,0.988156681288099,0.980762353712105,0.995606757415303
levelWhite,1.00074532252233,0.993256794766558,1.00829030903905
