rn,HR,HR_lci_bootstrap,HR_uci_bootstrap
levelBlack,0.991278897892382,0.986799396703406,0.995778733438036
levelHispanic,1.00367975623145,0.999126421619921,1.00825384182667
levelOthers,0.998717810523946,0.994204693550301,1.00325141445058
levelWhite,1.00071264646545,0.996190515005576,1.00525530579888
