rn,HR,HR_lci_bootstrap,HR_uci_bootstrap
levelBlack,1.01292355003838,1.00492438689946,1.02098638623745
levelHispanic,1.00613074872787,0.9982221837298,1.01410197051854
levelOthers,1.01484293744427,1.0068286167024,1.02292105190027
levelWhite,1.02022557228588,1.0121687443141,1.02834653232785
