rn,coef,exp(coef),se(coef),robust se,z,Pr(>|z|),V2,HR_IQR,HR_lci,HR_uci
get(pollutants_i),0.0025678200702578,1.00257111974393,0.000135618888245622,0.000305240205066734,8.41245690323265,4.01510372126621e-17,6.51409945013059,1.01686771545547,1.01291256784447,1.02083830684031
