rn,coef,exp(coef),se(coef),robust se,z,Pr(>|z|),V2,HR_IQR,HR_lci,HR_uci
get(pollutants_i),0.011498067385738,1.01156442424388,0.000245557860164248,0.0010288593365812,11.1755484709357,5.37174995694482e-29,3.87405461435122,1.04555112737657,1.03741496086697,1.05375110365177
