rn,coef,exp(coef),se(coef),robust se,z,Pr(>|z|),V2,HR_IQR,HR_lci,HR_uci
get(pollutants_i),0.00333199280846415,1.00333755006704,5.49500351397624e-05,0.000268149426832595,12.4258807778258,1.89131806603602e-35,13.9170584557169,1.04746351188986,1.03983000664864,1.0551530555238
