rn,coef,exp(coef),se(coef),robust se,z,Pr(>|z|),V2,HR_IQR,HR_lci,HR_uci
get(pollutants_i),0.00121713657287613,1.0012178775842,0.000174254849271736,0.000172186289095205,7.06871946234436,1.56369902782752e-12,4.74553756184658,1.00579268038629,1.00418317355476,1.00740476693863
