rn,coef,exp(coef),se(coef),robust se,z,Pr(>|z|),V2,HR_IQR,HR_lci,HR_uci
get(pollutants_i),0.000853461500729301,1.00085382580263,7.63046757147572e-05,7.52454748561734e-05,11.3423631435729,8.09291036268351e-30,13.8357546161894,1.01187827691058,1.00981566940583,1.01394509741167
