rn,coef,exp(coef),se(coef),robust se,z,Pr(>|z|)
get(pollutants_i),0.00300863714976799,1.00301316764091,0.000126238857514664,0.000125595479678602,23.9549795698625,8.19956438057633e-127
mean_bmi,0.0200600801148956,1.02026263568179,0.000675536781093284,0.000669248880363693,29.9740211802735,2.14053994057109e-197
smoke_rate,0.130163716056887,1.13901484307982,0.00874191047681892,0.00867835424928378,14.9986636080948,7.49124784348667e-51
hispanic,0.0400972183417807,1.04091196500868,0.00453869699249267,0.00448777233387483,8.9347710531385,4.08022202063466e-19
pct_blk,0.148543637182824,1.16014342206048,0.00368990981406914,0.00362553486277244,40.9715098062063,0
medhouseholdincome,1.5884132257137e-06,1.00000158841449,5.30899680039133e-08,5.28876223599751e-08,30.0337423925451,3.56010113540872e-198
medianhousevalue,6.51486425023651e-08,1.00000006514864,7.36456860022154e-09,7.31220235003828e-09,8.90957872658215,5.12268368011979e-19
poverty,-0.150625072315092,0.860170139808517,0.0121130506111274,0.0120362967177658,-12.5142372149041,6.24044755084649e-36
education,0.402501398526264,1.49556101680484,0.00627777157260652,0.00622451063271113,64.6639426416968,0
popdensity,1.35339535060057e-06,1.00000135339627,7.2639030520811e-08,7.34578116788886e-08,18.4241174582869,8.41519119519852e-76
pct_owner_occ,-0.0626046526310734,0.939314755908915,0.00513438151148772,0.00510288181888549,-12.2684896207819,1.33724555523974e-34
summer_tmmx,-0.00498489212672041,0.995027511828685,0.000355817480735335,0.000354476380274665,-14.0626919143608,6.43895524912677e-45
winter_tmmx,0.0125060199707122,1.0125845472516,0.000184081364563271,0.000183970062405184,67.9785602462226,0
summer_rmax,0.000109708326359167,1.00010971434454,0.000101300380940326,0.000101273629221816,1.0832862138166,0.278681402565493
winter_rmax,-0.0015804772456434,0.998420771050797,0.000101727163445528,0.000100555194763145,-15.7175096658723,1.14745976686264e-55
as.factor(year)2002,-0.0544978738984817,0.946960522189889,0.00300855263352699,0.0029638010259295,-18.3878315115267,1.64426194511445e-75
as.factor(year)2003,-0.00970076850536165,0.990346132169386,0.00295212561980902,0.00290491545991921,-3.3394322964674,0.000839498115428535
as.factor(year)2004,-0.0446771291966712,0.956306195342647,0.00301918221540491,0.00296822465039505,-15.051801820568,3.3595782106156e-51
as.factor(year)2005,-0.0435259082054126,0.957407749053015,0.00296746834434473,0.00291770629937457,-14.9178511266685,2.52267409370839e-50
as.factor(year)2006,-0.0813156067144808,0.921902686847454,0.0030901717568922,0.00304196806350641,-26.7312493152048,2.04009301781677e-157
as.factor(year)2007,-0.0929479814491925,0.911240900494365,0.00320430374074977,0.00315641855088328,-29.4472928576542,1.36355615266532e-190
as.factor(year)2008,-0.114915451273347,0.89144151096533,0.00319617719646546,0.00315473720573913,-36.4263150237337,1.63171045391812e-290
as.factor(year)2009,-0.137500436016729,0.871533969993684,0.0032975124734502,0.00325237013902028,-42.2769949727029,0
as.factor(year)2010,-0.0788013878266339,0.924223468249171,0.00327735546439143,0.00323490366275482,-24.359732481037,4.57205567262159e-131
as.factor(year)2011,-0.0985943962625734,0.906110155164999,0.00331417568349103,0.00327665831645011,-30.089922946067,6.56412309704364e-199
as.factor(year)2012,-0.172090108220599,0.841903307341543,0.00329128411969882,0.00325463958181096,-52.8753196459449,0
as.factor(year)2013,-0.200910109312366,0.817985957569358,0.00333455896356092,0.00330451815318564,-60.798609660741,0
as.factor(year)2014,-0.184001873571994,0.831934245136509,0.00341990722217104,0.00339125227883111,-54.2577957766728,0
as.factor(year)2015,-0.157430238856324,0.854336411014781,0.00336601294512973,0.00334230617109253,-47.102279323759,0
as.factor(year)2016,-0.267368505035486,0.765390969064273,0.00341368596095551,0.00339208776408648,-78.8212226895287,0
as.factor(region)NORTHEAST,0.0260237457536177,1.02636532000209,0.00175430674361787,0.00175458305960097,14.8318688084997,9.11593259110661e-50
as.factor(region)SOUTH,-0.0384462266151959,0.962283448586756,0.00201456748026954,0.00200308535528942,-19.1935039181797,4.1938607483522e-82
as.factor(region)WEST,-0.206301076755287,0.813588086943117,0.00330729869663293,0.00331242370075769,-62.2810049052895,0
