rn,coef,exp(coef),se(coef),robust se,z,Pr(>|z|),V2,HR_IQR,HR_lci,HR_uci
get(pollutants_i),0.00300863714976799,1.00301316764091,0.000126238857514664,0.000125595479678602,23.9549795698625,8.19956438057633e-127,6.51409945013059,1.01979187422929,1.01815789003752,1.02142848071016
