rn,coef,exp(coef),se(coef),robust se,z,Pr(>|z|),V2,HR_IQR,HR_lci,HR_uci
get(pollutants_i),0.000413753566834789,1.00041383917465,0.000151805262365212,0.000465565130088537,0.888712534712608,0.374157592772174,4.74553756184658,1.00196541198793,0.997636021919233,1.0063135900895
