rn,coef,exp(coef),se(coef),robust se,z,Pr(>|z|),V2,HR_IQR,HR_lci,HR_uci
get(pollutants_i),0.00290971329058689,1.00291395061511,0.000129904372663597,0.00012920339692587,22.5204085946465,2.61942119909639e-112,6.78145936529318,1.01992806718812,1.01817801963082,1.02168112273261
