rn,coef,exp(coef),se(coef),robust se,z,Pr(>|z|),V2,HR_IQR,HR_lci,HR_uci
get(pollutants_i),0.0109006829968855,1.01096031191012,0.000191226595882066,0.000190182192436273,57.3170540167062,0,4.9025729414317,1.05489516624622,1.05296913859489,1.05682471687118
