rn,coef,exp(coef),se(coef),robust se,z,Pr(>|z|),V2,HR_IQR,HR_lci,HR_uci
get(pollutants_i),0.00763435493813224,1.00766357092688,0.000167146940391866,0.000535790431254335,14.2487705878948,4.56242576133923e-46,4.82409019799423,1.03751540045547,1.03227271950449,1.04278470780376
