rn,coef,IQRunit,HR_IQR,HR_lci,HR_uci
level1,0.000328962842863919,6.54535761096262,1.00215549920278,1.00106786249131,1.00324431760599
level2,0.000233674141786766,6.54535761096262,1.00153065107477,1.00064522741702,1.00241685820206
