rn,coef,IQRunit,HR_IQR,HR_lci,HR_uci
level1,0.00141736380608628,3.81217639117799,1.00541786467189,1.00432924687516,1.0065076624489
level2,0.0015209204981917,3.81217639117799,1.00581485825035,1.00453197333929,1.00709938153007
