rn,coef,IQRunit,HR_IQR,HR_lci,HR_uci
level1,0.000368118803725832,6.54535761096262,1.00241237431744,1.00140772926958,1.00341802725812
level2,0.000241196637838915,6.54535761096262,1.00157996508092,1.00063837902919,1.00252243715132
