rn,coef,exp(coef),se(coef),robust se,z,Pr(>|z|),V2,HR_IQR,HR_lci,HR_uci
get(pollutants_i),0.00621795617095554,1.00623732779024,0.000124472615448152,0.000660464289938083,9.41452288289267,4.75235806296265e-21,4.9025729414317,1.03095337783192,1.02443122274597,1.03751705694214
