rn,coef,exp(coef),se(coef),robust se,z,Pr(>|z|),V2,HR_IQR,HR_lci,HR_uci
get(pollutants_i),0.0075106145655784,1.0075388899754,8.26705328730563e-05,8.22137910749916e-05,91.354679882449,0,14.5934157913371,1.11583780927215,1.11321692261872,1.11846486637333
