rn,coef,exp(coef),se(coef),robust se,z,Pr(>|z|),V2,HR_IQR,HR_lci,HR_uci
get(pollutants_i),0.0096692799587861,1.00971617848269,0.000181184012874939,0.000180291633348897,53.6313293034197,0,4.92694977455326,1.04879308134689,1.04696867495414,1.05062066687839
